time,type,amount
2017/7/13 5:30,SE,334.97
2017/7/13 5:35,SE,174.5
2017/7/13 5:40,SE,41.95
2017/7/13 5:45,SE,73
2017/7/13 5:50,SE,129.53
2017/7/13 5:55,SE,262.07
2017/7/13 6:00,SE,146.78
2017/7/13 6:05,SE,10.09
2017/7/13 6:15,SE,15.96
2017/7/13 6:20,SE,37.75
2017/7/13 6:25,SE,143.22
2017/7/13 6:30,SE,29.65
2017/7/13 6:35,SE,275.08
2017/7/13 6:40,SE,83.16
2017/7/13 6:45,SE,156.6
2017/7/13 6:50,SE,15.05
2017/7/13 6:55,SE,80.38
2017/7/13 7:00,SE,22.45
2017/7/13 7:10,SE,117.77
2017/7/13 7:15,SE,139.31
2017/7/13 7:20,SE,105.38
2017/7/13 7:25,SE,103.95
2017/7/13 7:30,SE,48.07
2017/7/13 7:35,SE,174.45
2017/7/13 7:40,SE,425.31
2017/7/13 8:00,SE,405.08
2017/7/13 8:05,SE,93.86
2017/7/13 8:10,SE,26.06
2017/7/13 8:15,SE,87.93
2017/7/13 8:20,SE,2.94
2017/7/13 8:25,SE,137.91
2017/7/13 8:30,SE,889.2
2017/7/13 8:40,SE,216.42
2017/7/13 8:45,SE,503.88
2017/7/13 8:50,SE,207.55
2017/7/13 8:55,SE,238.86
2017/7/13 9:00,SE,362.79
2017/7/13 9:05,SE,1048.24
2017/7/13 9:10,SE,405.08
2017/7/13 9:15,SE,748.03
2017/7/13 9:20,SE,355.75
2017/7/13 9:25,SE,164.42
2017/7/13 9:30,SE,312.29
2017/7/13 9:35,SE,87.53
2017/7/13 9:40,SE,123.64
2017/7/13 9:45,SE,611.64
2017/7/13 9:50,SE,414.99
2017/7/13 9:55,SE,100.78
2017/7/13 10:00,SE,50.63
2017/7/13 10:05,SE,103.95
2017/7/13 10:10,SE,188.02
2017/7/13 10:15,SE,499.9
2017/7/13 10:20,SE,166.97
2017/7/13 10:25,SE,62.52
2017/7/13 10:30,SE,255.2
2017/7/13 10:35,SE,803.75
2017/7/13 10:40,SE,343.83
2017/7/13 10:45,SE,220.32
2017/7/13 10:50,SE,405.08
2017/7/13 10:55,SE,565.14
2017/7/13 11:00,SE,1075.47
2017/7/13 11:05,SE,266.34
2017/7/13 11:10,RE,129
2017/7/13 11:10,SE,820.97
2017/7/13 11:15,SE,505.12
2017/7/13 11:20,SE,1794.93
2017/7/13 11:25,SE,109.82
2017/7/13 11:30,SE,483.42
2017/7/13 11:35,SE,229.94
2017/7/13 11:40,SE,233.82
2017/7/13 11:45,SE,718.69
2017/7/13 11:50,SE,894.53
2017/7/13 11:55,SE,661.36
2017/7/13 12:00,SE,78.05
2017/7/13 12:10,SE,363.81
2017/7/13 12:15,SE,629.87
2017/7/13 12:20,SE,1417.53
2017/7/13 12:25,SE,105.82
2017/7/13 12:30,SE,197.6
2017/7/13 12:35,SE,790.36
2017/7/13 12:45,SE,907.95
2017/7/13 12:50,SE,540.11
2017/7/13 12:55,SE,591.82
2017/7/13 13:00,SE,813.29
2017/7/13 13:05,SE,14.58
2017/7/13 13:10,SE,8.83
2017/7/13 13:15,SE,130.44
2017/7/13 13:20,SE,483.13
2017/7/13 13:25,SE,221.45
2017/7/13 13:30,SE,278.83
2017/7/13 13:35,SE,238.98
2017/7/13 13:40,SE,494.65
2017/7/13 13:45,SE,34.25
2017/7/13 13:50,SE,78.05
2017/7/13 13:55,SE,100.78
2017/7/13 14:00,SE,647.08
2017/7/13 14:05,SE,596.93
2017/7/13 14:15,SE,346.91
2017/7/13 14:20,RE,112.5
2017/7/13 14:20,SE,553.03
2017/7/13 14:25,SE,771.52
2017/7/13 14:30,SE,10.14
2017/7/13 14:35,SE,383.55
2017/7/13 14:40,SE,511.3
2017/7/13 14:45,SE,724.97
2017/7/13 14:50,SE,493.06
2017/7/13 14:55,SE,182.7
2017/7/13 15:00,SE,984.87
2017/7/13 15:05,SE,407.7
2017/7/13 15:10,SE,644.58
2017/7/13 15:15,SE,354.29
2017/7/13 15:20,SE,595.07
2017/7/13 15:25,SE,540.45
2017/7/13 15:30,SE,519.26
2017/7/13 15:35,SE,493.72
2017/7/13 15:40,SE,375.97
2017/7/13 15:45,SE,587.06
2017/7/13 15:50,SE,19.66
2017/7/13 15:55,SE,461.86
2017/7/13 16:00,SE,1019.79
2017/7/13 16:05,SE,385.37
2017/7/13 16:10,SE,708.12
2017/7/13 16:15,SE,851.34
2017/7/13 16:20,SE,546.13
2017/7/13 16:25,SE,865.51
2017/7/13 16:30,SE,580.2
2017/7/13 16:35,SE,289.66
2017/7/13 16:40,SE,330.23
2017/7/13 16:45,SE,488.94
2017/7/13 16:50,SE,500.25
2017/7/13 16:55,SE,245.82
2017/7/13 17:00,SE,94.45
2017/7/13 17:05,SE,228.39
2017/7/13 17:10,SE,502.6
2017/7/13 17:15,SE,47.06
2017/7/13 17:20,SE,1025.88
2017/7/13 17:25,SE,638.49
2017/7/13 17:30,SE,2531.94
2017/7/13 17:35,SE,34.85
2017/7/13 17:40,RE,93
2017/7/13 17:40,SE,972.82
2017/7/13 17:45,SE,98.85
2017/7/13 17:50,SE,338.54
2017/7/13 17:55,SE,730.02
2017/7/13 18:00,SE,729.3
2017/7/13 18:05,SE,36.09
2017/7/13 18:10,SE,844.56
2017/7/13 18:15,SE,366.38
2017/7/13 18:20,SE,574.59
2017/7/13 18:25,SE,1643.92
2017/7/13 18:30,SE,4312.33
2017/7/13 18:35,SE,765.87
2017/7/13 18:40,SE,868.77
2017/7/13 18:45,SE,554.43
2017/7/13 18:50,SE,856.93
2017/7/13 18:55,SE,396.09
2017/7/13 19:00,SE,465.47
2017/7/13 19:05,RE,0.01
2017/7/13 19:05,SE,376.04
2017/7/13 19:10,SE,1374.53
2017/7/13 19:15,RE,37.77
2017/7/13 19:15,SE,630.94
2017/7/13 19:20,SE,1342.92
2017/7/13 19:25,SE,605.3
2017/7/13 19:30,SE,2020.42
2017/7/13 19:35,SE,1142.02
2017/7/13 19:40,SE,2361.64
2017/7/13 19:45,SE,648.29
2017/7/13 19:50,SE,1876.78
2017/7/13 19:55,SE,400.94
2017/7/13 20:00,SE,4305.62
2017/7/13 20:05,SE,1368.86
2017/7/13 20:10,SE,413.09
2017/7/13 20:15,SE,573.66
2017/7/13 20:20,SE,1039.82
2017/7/13 20:25,SE,1325.8
2017/7/13 20:30,SE,1979.02
2017/7/13 20:35,SE,1294.02
2017/7/13 20:40,SE,3367.31
2017/7/13 20:45,SE,1384.71
2017/7/13 20:50,SE,800.33
2017/7/13 20:55,SE,335.89
2017/7/13 21:00,SE,641.59
2017/7/13 21:05,SE,548.49
2017/7/13 21:10,SE,282.32
2017/7/13 21:15,SE,678.95
2017/7/13 21:20,SE,839.46
2017/7/13 21:25,SE,59585.97
2017/7/13 21:30,SE,3864.42
2017/7/13 21:35,SE,4897.21
2017/7/13 21:40,SE,1675.75
2017/7/13 21:45,SE,1322.31
2017/7/13 21:50,RE,0.01
2017/7/13 21:50,SE,996.76
2017/7/13 21:55,SE,385.11
2017/7/13 22:00,SE,1151.54
2017/7/13 22:05,SE,223.37
2017/7/13 22:10,SE,1306.52
2017/7/13 22:15,SE,1657.88
2017/7/13 22:20,SE,698.69
2017/7/13 22:25,SE,1385.83
2017/7/13 22:30,SE,1655.11
2017/7/13 22:35,SE,2171.43
2017/7/13 22:40,SE,442.87
2017/7/13 22:45,SE,1335.74
2017/7/13 22:50,SE,701.56
2017/7/13 22:55,SE,1222.08
2017/7/13 23:00,SE,347.74
2017/7/13 23:05,SE,9609.75
2017/7/13 23:10,RE,520
2017/7/13 23:10,SE,137.71
2017/7/13 23:15,SE,5048.54
2017/7/13 23:20,SE,1152.32
2017/7/13 23:25,SE,121.21
2017/7/13 23:30,SE,678.4
2017/7/13 23:35,SE,2299.02
2017/7/13 23:40,SE,725.91
2017/7/13 23:45,SE,2556.02
2017/7/13 23:50,SE,1358.94
2017/7/13 23:55,SE,1824.31
2017/7/14 0:00,SE,394.38
2017/7/14 0:05,SE,8508.7
2017/7/14 0:10,SE,5365.85
2017/7/14 0:15,RE,128
2017/7/14 0:15,SE,2799.61
2017/7/14 0:20,SE,750.14
2017/7/14 0:25,RE,590
2017/7/14 0:25,SE,7890.44
2017/7/14 0:30,SE,500.88
2017/7/14 0:35,SE,85.09
2017/7/14 0:40,SE,15590.53
2017/7/14 0:45,SE,206.31
2017/7/14 0:50,SE,5883.29
2017/7/14 0:55,SE,1025.46
2017/7/14 1:00,RE,3.2
2017/7/14 1:00,SE,1236.14
2017/7/14 1:05,SE,8227.11
2017/7/14 1:10,SE,1165.53
2017/7/14 1:15,SE,556.49
2017/7/14 1:20,SE,191.88
2017/7/14 1:25,SE,1077.57
2017/7/14 1:30,SE,81.02
2017/7/14 1:35,SE,4523.24
2017/7/14 1:40,SE,264.59
2017/7/14 1:45,SE,74.25
2017/7/14 1:50,SE,50.97
2017/7/14 1:55,RE,256.5
2017/7/14 1:55,SE,84.18
2017/7/14 2:00,SE,42.2
2017/7/14 2:05,SE,25.02
2017/7/14 2:10,SE,833.82
2017/7/14 2:15,SE,81.58
2017/7/14 2:20,SE,1202.42
2017/7/14 2:25,SE,131.14
2017/7/14 2:30,RE,56
2017/7/14 2:30,SE,66.69
2017/7/14 2:35,SE,75.87
2017/7/14 2:40,SE,183.91
2017/7/14 2:45,SE,19.3
2017/7/14 2:55,SE,882.3
2017/7/14 3:00,SE,106.57
2017/7/14 3:05,SE,50.23
2017/7/14 3:10,SE,33.54
2017/7/14 3:15,SE,113.73
2017/7/14 3:20,SE,618.56
2017/7/14 3:25,SE,55.21
2017/7/14 3:30,SE,312.86
2017/7/14 3:35,SE,23.22
2017/7/14 3:40,SE,41.19
2017/7/14 3:45,SE,70.9
2017/7/14 3:50,SE,154.79
2017/7/14 3:55,SE,19.36
2017/7/14 4:00,SE,554.13
2017/7/14 4:05,SE,105.75
2017/7/14 4:10,SE,56.01
2017/7/14 4:15,SE,45.93
2017/7/14 4:20,SE,65.03
2017/7/14 4:25,RE,16
2017/7/14 4:25,SE,52.16
2017/7/14 4:30,SE,27.35
2017/7/14 4:40,SE,91.36
2017/7/14 4:45,SE,94.15
2017/7/14 4:50,SE,79.41
2017/7/14 4:55,SE,45.66
2017/7/14 5:00,SE,65.96
2017/7/14 5:05,SE,432.19
2017/7/14 5:10,SE,1086.91
2017/7/14 5:15,SE,18.37
2017/7/14 5:20,SE,14.82
2017/7/14 5:25,SE,9.92
2017/7/14 5:30,SE,18.27
2017/7/14 5:35,SE,12.86
2017/7/14 5:40,SE,16.13
2017/7/14 5:45,SE,37.56
2017/7/14 5:50,SE,29.22
2017/7/14 5:55,SE,97.47
2017/7/14 6:05,SE,7.93
2017/7/14 6:10,SE,32.52
2017/7/14 6:15,SE,73.6
2017/7/14 6:20,SE,165.8
2017/7/14 6:25,SE,251.46
2017/7/14 6:30,SE,58.78
2017/7/14 6:40,SE,120.26
2017/7/14 6:45,SE,101.87
2017/7/14 6:50,SE,126.22
2017/7/14 6:55,SE,27.33
2017/7/14 7:00,SE,29.81
2017/7/14 7:05,SE,109.79
2017/7/14 7:10,SE,408.95
2017/7/14 7:15,SE,565.74
2017/7/14 7:20,SE,25.96
2017/7/14 7:25,SE,169.49
2017/7/14 7:30,SE,50.77
2017/7/14 7:35,SE,96.8
2017/7/14 7:40,SE,33.62
2017/7/14 7:45,SE,573.05
2017/7/14 7:50,SE,186.01
2017/7/14 7:55,SE,70.73
2017/7/14 8:00,SE,101.66
2017/7/14 8:05,SE,106.88
2017/7/14 8:10,SE,453.49
2017/7/14 8:15,SE,788.42
2017/7/14 8:20,SE,9.88
2017/7/14 8:25,SE,725.93
2017/7/14 8:30,SE,33.49
2017/7/14 8:35,SE,2.94
2017/7/14 8:45,SE,8.66
2017/7/14 8:50,SE,78.05
2017/7/14 8:55,SE,25.21
2017/7/14 9:00,SE,1005.78
2017/7/14 9:05,SE,405.08
2017/7/14 9:10,SE,330.34
2017/7/14 9:20,SE,111.33
2017/7/14 9:25,SE,134.55
2017/7/14 9:30,SE,225.07
2017/7/14 9:35,SE,270.93
2017/7/14 9:40,SE,416.73
2017/7/14 9:45,SE,679.7
2017/7/14 9:50,SE,412.94
2017/7/14 9:55,SE,111.13
2017/7/14 10:00,SE,437.25
2017/7/14 10:05,SE,432.42
2017/7/14 10:10,SE,679.75
2017/7/14 10:15,SE,287.08
2017/7/14 10:20,SE,105.81
2017/7/14 10:25,SE,825.19
2017/7/14 10:30,SE,233.19
2017/7/14 10:35,SE,1790.78
2017/7/14 10:40,SE,361.57
2017/7/14 10:45,SE,410.42
2017/7/14 10:55,SE,1498.63
2017/7/14 11:00,SE,42.35
2017/7/14 11:05,SE,201.55
2017/7/14 11:10,SE,225.28
2017/7/14 11:15,SE,78.05
2017/7/14 11:20,SE,1.1
2017/7/14 11:25,SE,616.37
2017/7/14 11:30,SE,684.68
2017/7/14 11:35,SE,25.26
2017/7/14 11:40,SE,629.51
2017/7/14 11:45,SE,101.42
2017/7/14 11:50,SE,164.77
2017/7/14 11:55,SE,270.79
2017/7/14 12:00,SE,242.88
2017/7/14 12:05,SE,632.39
2017/7/14 12:10,SE,156.1
2017/7/14 12:15,SE,198.09
2017/7/14 12:20,SE,483.13
2017/7/14 12:25,SE,632.94
2017/7/14 12:30,SE,558.2
2017/7/14 12:35,SE,97.66
2017/7/14 12:40,SE,103.56
2017/7/14 12:45,SE,481.25
2017/7/14 12:50,SE,100.78
2017/7/14 12:55,SE,483.13
2017/7/14 13:00,SE,8.93
2017/7/14 13:05,SE,78.05
2017/7/14 13:10,SE,599.72
2017/7/14 13:25,SE,215.37
2017/7/14 13:30,SE,704.92
2017/7/14 13:35,SE,94.1
2017/7/14 13:40,SE,1199.44
2017/7/14 13:45,SE,1059.87
2017/7/14 13:50,SE,151.27
2017/7/14 13:55,SE,922.52
2017/7/14 14:00,SE,401.33
2017/7/14 14:05,SE,52.03
2017/7/14 14:10,SE,104.17
2017/7/14 14:20,SE,132.9
2017/7/14 14:25,SE,337.82
2017/7/14 14:30,SE,202.65
2017/7/14 14:35,SE,12.97
2017/7/14 14:40,SE,10.31
2017/7/14 14:45,SE,220.83
2017/7/14 14:50,RE,130
2017/7/14 14:50,SE,126.65
2017/7/14 14:55,SE,581.93
2017/7/14 15:00,SE,119.9
2017/7/14 15:05,SE,389.11
2017/7/14 15:10,SE,215.39
2017/7/14 15:15,SE,93.86
2017/7/14 15:20,SE,603.47
2017/7/14 15:25,SE,816.4
2017/7/14 15:30,RE,9.54
2017/7/14 15:30,SE,169.87
2017/7/14 15:35,SE,183.53
2017/7/14 15:40,SE,229.5
2017/7/14 15:45,SE,12.33
2017/7/14 15:50,SE,287.25
2017/7/14 15:55,SE,366.33
2017/7/14 16:00,SE,192.79
2017/7/14 16:05,SE,372.14
2017/7/14 16:10,SE,117.46
2017/7/14 16:15,SE,543.99
2017/7/14 16:20,SE,43.71
2017/7/14 16:25,SE,273.83
2017/7/14 16:30,SE,431.69
2017/7/14 16:35,RE,0.01
2017/7/14 16:35,SE,115.49
2017/7/14 16:40,SE,166.6
2017/7/14 16:45,SE,403.64
2017/7/14 16:50,SE,560.49
2017/7/14 16:55,SE,445.92
2017/7/14 17:00,SE,485.57
2017/7/14 17:05,SE,421.45
2017/7/14 17:10,SE,955.6
2017/7/14 17:15,SE,146.73
2017/7/14 17:20,SE,154.74
2017/7/14 17:25,RE,79
2017/7/14 17:25,SE,528.15
2017/7/14 17:30,RE,0.01
2017/7/14 17:30,SE,548.74
2017/7/14 17:35,SE,1783.48
2017/7/14 17:40,SE,1023.56
2017/7/14 17:45,RE,6563
2017/7/14 17:45,SE,134.84
2017/7/14 17:50,SE,591.44
2017/7/14 17:55,SE,1287.66
2017/7/14 18:00,SE,1138.01
2017/7/14 18:05,SE,426.61
2017/7/14 18:10,SE,202.24
2017/7/14 18:15,SE,680.19
2017/7/14 18:20,RE,115
2017/7/14 18:20,SE,453.15
2017/7/14 18:25,SE,14202.01
2017/7/14 18:30,SE,122.46
2017/7/14 18:35,RE,0.01
2017/7/14 18:35,SE,125.43
2017/7/14 18:40,SE,508.13
2017/7/14 18:45,SE,1046.3
2017/7/14 18:50,SE,18.84
2017/7/14 18:55,SE,181.42
2017/7/14 19:00,SE,395.44
2017/7/14 19:05,SE,1776.44
2017/7/14 19:10,SE,2891.54
2017/7/14 19:15,SE,691.65
2017/7/14 19:20,RE,30.1
2017/7/14 19:20,SE,966.23
2017/7/14 19:25,SE,496.58
2017/7/14 19:30,SE,1314.25
2017/7/14 19:35,SE,1994.88
2017/7/14 19:40,SE,103.27
2017/7/14 19:45,SE,1698.14
2017/7/14 19:50,RE,0.01
2017/7/14 19:50,SE,794.82
2017/7/14 19:55,SE,1039.03
2017/7/14 20:00,SE,662.43
2017/7/14 20:05,SE,216.95
2017/7/14 20:10,SE,164.83
2017/7/14 20:15,RE,0.01
2017/7/14 20:15,SE,718.92
2017/7/14 20:20,SE,846.18
2017/7/14 20:25,RE,0.01
2017/7/14 20:25,SE,178.04
2017/7/14 20:30,SE,1225.03
2017/7/14 20:35,SE,1698.98
2017/7/14 20:40,SE,1392.75
2017/7/14 20:45,SE,5840.08
2017/7/14 20:50,SE,641.76
2017/7/14 20:55,SE,143.72
2017/7/14 21:00,SE,332.93
2017/7/14 21:05,SE,397.9
2017/7/14 21:10,SE,1460.6
2017/7/14 21:15,SE,2003.45
2017/7/14 21:20,SE,2791.85
2017/7/14 21:25,SE,260.98
2017/7/14 21:30,SE,960.63
2017/7/14 21:35,SE,263.75
2017/7/14 21:40,SE,1803.33
2017/7/14 21:45,SE,510.15
2017/7/14 21:50,SE,466.44
2017/7/14 21:55,RE,26
2017/7/14 21:55,SE,959.09
2017/7/14 22:00,SE,1839.61
2017/7/14 22:05,SE,270.71
2017/7/14 22:10,RE,41.32
2017/7/14 22:10,SE,2031.14
2017/7/14 22:15,SE,342.06
2017/7/14 22:20,RE,83
2017/7/14 22:20,SE,647.25
2017/7/14 22:25,SE,10241.66
2017/7/14 22:30,SE,9128.53
2017/7/14 22:35,SE,11127
2017/7/14 22:40,SE,661.15
2017/7/14 22:45,SE,1865.89
2017/7/14 22:50,SE,6220.78
2017/7/14 22:55,SE,6821.22
2017/7/14 23:00,SE,779.04
2017/7/14 23:05,SE,54.65
2017/7/14 23:10,SE,802.46
2017/7/14 23:15,SE,381.28
2017/7/14 23:20,RE,147.95
2017/7/14 23:20,SE,435.82
2017/7/14 23:25,SE,110.18
2017/7/14 23:30,SE,6325.95
2017/7/14 23:35,SE,10865.15
2017/7/14 23:40,SE,845.33
2017/7/14 23:45,SE,624.59
2017/7/14 23:50,SE,972.73
2017/7/14 23:55,SE,866.49
2017/7/15 0:00,SE,4985.29
2017/7/15 0:05,SE,4468
2017/7/15 0:10,SE,1802.62
2017/7/15 0:15,SE,8171.78
2017/7/15 0:20,SE,3476.31
2017/7/15 0:25,SE,411.69
2017/7/15 0:30,SE,2047.69
2017/7/15 0:35,SE,214.65
2017/7/15 0:40,SE,625.44
2017/7/15 0:45,RE,139.95
2017/7/15 0:45,SE,131.83
2017/7/15 0:50,RE,1133.9
2017/7/15 0:50,SE,544.11
2017/7/15 0:55,SE,573.95
2017/7/15 1:00,SE,538.83
2017/7/15 1:05,SE,219.29
2017/7/15 1:10,SE,518.41
2017/7/15 1:15,RE,0.01
2017/7/15 1:15,SE,513.5
2017/7/15 1:20,SE,3636.9
2017/7/15 1:25,SE,154.57
2017/7/15 1:30,SE,875.5
2017/7/15 1:35,SE,325.27
2017/7/15 1:40,SE,659.95
2017/7/15 1:45,SE,108.74
2017/7/15 1:50,SE,14.57
2017/7/15 1:55,SE,1027.57
2017/7/15 2:00,RE,50.8
2017/7/15 2:00,SE,205.14
2017/7/15 2:05,SE,29507.15
2017/7/15 2:10,SE,8479.63
2017/7/15 2:15,SE,4559.37
2017/7/15 2:20,SE,31.96
2017/7/15 2:25,SE,381.96
2017/7/15 2:30,SE,43.17
2017/7/15 2:35,SE,392.23
2017/7/15 2:40,SE,2646.88
2017/7/15 2:45,SE,1747.01
2017/7/15 2:50,SE,261.28
2017/7/15 2:55,SE,8.01
2017/7/15 3:00,SE,266.21
2017/7/15 3:05,SE,138.74
2017/7/15 3:10,SE,425.02
2017/7/15 3:15,SE,8205.96
2017/7/15 3:20,SE,664.78
2017/7/15 3:25,SE,152.69
2017/7/15 3:30,SE,25.17
2017/7/15 3:35,SE,536.41
2017/7/15 3:40,SE,100.71
2017/7/15 3:45,SE,184.26
2017/7/15 3:50,SE,38.29
2017/7/15 3:55,SE,10.09
2017/7/15 4:00,SE,14.7
2017/7/15 4:05,SE,7.82
2017/7/15 4:15,RE,34.02
2017/7/15 4:15,SE,16.89
2017/7/15 4:20,SE,17.26
2017/7/15 4:25,SE,165.94
2017/7/15 4:30,SE,438.81
2017/7/15 4:35,SE,57.96
2017/7/15 4:40,SE,37.81
2017/7/15 4:45,SE,35.25
2017/7/15 4:50,SE,9.13
2017/7/15 4:55,SE,17.39
2017/7/15 5:00,SE,2868.66
2017/7/15 5:05,SE,1384.7
2017/7/15 5:10,SE,101.76
2017/7/15 5:15,SE,83.26
2017/7/15 5:20,SE,9.51
2017/7/15 5:25,SE,145.56
2017/7/15 5:30,SE,307.22
2017/7/15 5:35,SE,100.54
2017/7/15 5:40,SE,33.21
2017/7/15 5:45,SE,13.57
2017/7/15 5:50,RE,213
2017/7/15 5:50,SE,9.61
2017/7/15 5:55,SE,682.69
2017/7/15 6:00,SE,33.91
2017/7/15 6:05,SE,15.09
2017/7/15 6:10,SE,27.06
2017/7/15 6:15,SE,9.45
2017/7/15 6:20,SE,22.49
2017/7/15 6:25,SE,20.18
2017/7/15 6:30,SE,106.23
2017/7/15 6:35,SE,204.04
2017/7/15 6:45,SE,2.94
2017/7/15 6:50,SE,78.31
2017/7/15 6:55,RE,4.8
2017/7/15 7:00,SE,11.18
2017/7/15 7:05,SE,71.04
2017/7/15 7:10,SE,110.56
2017/7/15 7:15,SE,206.07
2017/7/15 7:20,SE,16.14
2017/7/15 7:25,SE,6.42
2017/7/15 7:35,SE,32.54
2017/7/15 7:40,SE,38.63
2017/7/15 7:45,SE,1.1
2017/7/15 7:50,SE,86.65
2017/7/15 7:55,SE,40.09
2017/7/15 8:00,SE,279.06
2017/7/15 8:05,SE,357.56
2017/7/15 8:10,SE,14.92
2017/7/15 8:15,SE,98.8
2017/7/15 8:20,SE,113.21
2017/7/15 8:25,SE,435.8
2017/7/15 8:30,SE,134.82
2017/7/15 8:40,SE,335.45
2017/7/15 8:45,SE,726.02
2017/7/15 8:50,SE,835.37
2017/7/15 8:55,SE,504.97
2017/7/15 9:00,SE,78.05
2017/7/15 9:05,SE,308.46
2017/7/15 9:10,SE,643.19
2017/7/15 9:15,SE,6.12
2017/7/15 9:20,SE,201.55
2017/7/15 9:25,SE,4.91
2017/7/15 9:30,SE,430.16
2017/7/15 9:35,SE,409.98
2017/7/15 9:40,SE,10.23
2017/7/15 9:45,SE,810.16
2017/7/15 9:50,SE,111.77
2017/7/15 9:55,SE,970.27
2017/7/15 10:00,SE,589.39
2017/7/15 10:10,SE,529.07
2017/7/15 10:15,SE,842.06
2017/7/15 10:20,SE,52.83
2017/7/15 10:25,SE,9.85
2017/7/15 10:30,SE,344.16
2017/7/15 10:35,SE,362.9
2017/7/15 10:40,SE,493.97
2017/7/15 10:45,SE,615.15
2017/7/15 10:50,SE,498.94
2017/7/15 10:55,SE,135.33
2017/7/15 11:00,SE,256
2017/7/15 11:05,SE,782.5
2017/7/15 11:10,SE,163.69
2017/7/15 11:15,SE,2566.88
2017/7/15 11:20,SE,328.88
2017/7/15 11:25,SE,705.44
2017/7/15 11:30,SE,88.27
2017/7/15 11:35,SE,814.55
2017/7/15 11:40,SE,103.39
2017/7/15 11:45,SE,93.86
2017/7/15 11:50,SE,274.39
2017/7/15 11:55,SE,382.38
2017/7/15 12:00,SE,10.67
2017/7/15 12:05,SE,482.84
2017/7/15 12:10,SE,1093.72
2017/7/15 12:15,SE,99.57
2017/7/15 12:20,SE,504.65
2017/7/15 12:25,SE,286.75
2017/7/15 12:30,SE,31.57
2017/7/15 12:35,SE,100.78
2017/7/15 12:40,SE,100.78
2017/7/15 12:45,SE,8.53
2017/7/15 12:50,SE,187.74
2017/7/15 12:55,SE,162.06
2017/7/15 13:00,SE,94.93
2017/7/15 13:05,SE,132.1
2017/7/15 13:10,SE,181.34
2017/7/15 13:15,SE,18.13
2017/7/15 13:20,SE,286.81
2017/7/15 13:25,SE,159.02
2017/7/15 13:30,SE,419.9
2017/7/15 13:35,SE,678.92
2017/7/15 13:40,SE,417.98
2017/7/15 13:45,SE,100.78
2017/7/15 13:50,SE,219.45
2017/7/15 13:55,SE,505.86
2017/7/15 14:00,SE,93.86
2017/7/15 14:05,SE,1060.02
2017/7/15 14:15,SE,268.1
2017/7/15 14:20,SE,114.87
2017/7/15 14:25,SE,440.88
2017/7/15 14:30,SE,152.92
2017/7/15 14:35,SE,255.9
2017/7/15 14:40,SE,104.62
2017/7/15 14:45,SE,270.29
2017/7/15 14:50,SE,19.2
2017/7/15 14:55,SE,295.41
2017/7/15 15:00,SE,558.66
2017/7/15 15:05,SE,427.15
2017/7/15 15:10,SE,127.82
2017/7/15 15:15,SE,100.78
2017/7/15 15:20,SE,16.13
2017/7/15 15:30,SE,174.67
2017/7/15 15:35,SE,15.13
2017/7/15 15:40,RE,51
2017/7/15 15:40,SE,9.78
2017/7/15 15:45,SE,328.17
2017/7/15 15:50,SE,281.08
2017/7/15 15:55,SE,562.62
2017/7/15 16:00,SE,71.42
2017/7/15 16:05,SE,41.82
2017/7/15 16:10,SE,245.41
2017/7/15 16:15,SE,225.66
2017/7/15 16:20,SE,1136.6
2017/7/15 16:25,SE,974.51
2017/7/15 16:30,SE,690.64
2017/7/15 16:35,SE,147.67
2017/7/15 16:40,SE,53.97
2017/7/15 16:45,SE,818.27
2017/7/15 16:50,SE,291.4
2017/7/15 16:55,SE,483.08
2017/7/15 17:00,SE,22.88
2017/7/15 17:05,SE,231.54
2017/7/15 17:10,SE,597.79
2017/7/15 17:15,SE,476.35
2017/7/15 17:20,SE,330.37
2017/7/15 17:25,SE,153.29
2017/7/15 17:30,SE,187.03
2017/7/15 17:35,SE,114.2
2017/7/15 17:40,SE,167.79
2017/7/15 17:45,SE,1115.8
2017/7/15 17:50,SE,247.23
2017/7/15 17:55,SE,62.45
2017/7/15 18:00,SE,1240.16
2017/7/15 18:05,SE,632.96
2017/7/15 18:10,SE,556.5
2017/7/15 18:15,SE,146.42
2017/7/15 18:20,SE,420.18
2017/7/15 18:25,SE,1820.97
2017/7/15 18:30,SE,2147.07
2017/7/15 18:35,SE,842.66
2017/7/15 18:40,SE,18.17
2017/7/15 18:45,SE,246.42
2017/7/15 18:50,SE,149.64
2017/7/15 18:55,SE,1350.83
2017/7/15 19:00,SE,1184.57
2017/7/15 19:05,SE,1530.76
2017/7/15 19:10,SE,650.84
2017/7/15 19:15,SE,638.82
2017/7/15 19:20,SE,1096.8
2017/7/15 19:25,SE,3762.46
2017/7/15 19:30,SE,601.07
2017/7/15 19:35,RE,0.01
2017/7/15 19:35,SE,576.37
2017/7/15 19:40,SE,364.54
2017/7/15 19:45,SE,33.7
2017/7/15 19:50,SE,1766.71
2017/7/15 19:55,SE,2437.02
2017/7/15 20:00,SE,599.3
2017/7/15 20:05,SE,181.97
2017/7/15 20:10,RE,0.01
2017/7/15 20:10,SE,517.63
2017/7/15 20:15,SE,496.31
2017/7/15 20:20,SE,3145.59
2017/7/15 20:25,RE,0.02
2017/7/15 20:25,SE,4043.41
2017/7/15 20:30,SE,2835.35
2017/7/15 20:35,SE,6570.02
2017/7/15 20:40,SE,796.69
